,loannumber,loanamount,totaldue,termdays,good_bad_flag,longitude_gps,latitude_gps,approval_time,creationdate_dow,additional_charges,is_referred,age,ploan_loanamount_mean,ploan_loanamount_min,ploan_loanamount_25%,ploan_loanamount_50%,ploan_loanamount_75%,ploan_loanamount_max,ploan_totaldue_mean,ploan_totaldue_min,ploan_totaldue_25%,ploan_totaldue_50%,ploan_totaldue_75%,ploan_totaldue_max,ploan_termdays_mean,ploan_termdays_min,ploan_termdays_25%,ploan_termdays_50%,ploan_termdays_75%,ploan_termdays_max,ploan_approval_time_mean,ploan_approval_time_min,ploan_approval_time_25%,ploan_approval_time_50%,ploan_approval_time_75%,ploan_approval_time_max,ploan_return_days_mean,ploan_return_days_min,ploan_return_days_25%,ploan_return_days_50%,ploan_return_days_75%,ploan_return_days_max,ploan_first_return_days_mean,ploan_first_return_days_min,ploan_first_return_days_25%,ploan_first_return_days_50%,ploan_first_return_days_75%,ploan_first_return_days_max,ploan_additional charges_mean_x,ploan_additional charges_min_x,ploan_additional charges_25%_x,ploan_additional charges_50%_x,ploan_additional charges_75%_x,ploan_additional charges_max_x,ploan_additional charges_mean_y,ploan_additional charges_min_y,ploan_additional charges_25%_y,ploan_additional charges_50%_y,ploan_additional charges_75%_y,ploan_additional charges_max_y,not_repaid_percentage,bank_account_type_Other,bank_account_type_Savings,bank_name_clients_Diamond Bank,bank_name_clients_EcoBank,bank_name_clients_FCMB,bank_name_clients_Fidelity Bank,bank_name_clients_First Bank,bank_name_clients_GT Bank,bank_name_clients_Heritage Bank,bank_name_clients_Keystone Bank,bank_name_clients_Skye Bank,bank_name_clients_Stanbic IBTC,bank_name_clients_Standard Chartered,bank_name_clients_Sterling Bank,bank_name_clients_UBA,bank_name_clients_Union Bank,bank_name_clients_Unity Bank,bank_name_clients_Wema Bank,bank_name_clients_Zenith Bank,employment_status_clients_Permanent
607,5,20000.0,22250.0,15,0,3.8647349,6.697984,1.02,2,2250.0,0,29.0,11250.0,10000.0,10000.0,10000.0,11250.0,15000.0,13593.75,11500.0,11500.0,12250.0,14343.75,18375.0,22.5,15.0,15.0,22.5,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,23.0,15.0,16.5,23.5,30.0,30.0,-0.75,-2.0,-1.25,-1.0,-0.5,1.0,2343.75,1500.0,1500.0,2250.0,3093.75,3375.0,2343.75,1500.0,1500.0,2250.0,3093.75,3375.0,25.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
608,2,10000.0,11500.0,15,0,3.5284938,6.4560337,1.0,5,1500.0,0,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.01,1.01,1.01,1.01,1.01,1.01,7.0,7.0,7.0,7.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
609,2,10000.0,13000.0,30,1,3.2274130000000003,6.6985546000000005,1.0,3,3000.0,0,33.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,11.0,11.0,11.0,11.0,11.0,11.0,17.0,17.0,17.0,17.0,17.0,17.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610,4,10000.0,13000.0,30,0,3.3536362,7.1324697,1.02,2,3000.0,0,49.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12500.0,11500.0,12250.0,13000.0,13000.0,13000.0,25.0,15.0,22.5,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,20.0,25.0,30.0,32.0,34.0,-4.0,-6.0,-5.5,-5.0,-3.0,-1.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
611,2,10000.0,13000.0,30,0,3.3738595,6.508553599999999,1.0,4,3000.0,1,30.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,25.0,25.0,25.0,25.0,25.0,25.0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
612,4,20000.0,24500.0,30,0,3.3214300000000003,6.5119583,1.0,1,4500.0,0,32.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12500.0,11500.0,12250.0,13000.0,13000.0,13000.0,25.0,15.0,22.5,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,14.666666666666664,13.0,14.0,15.0,15.5,16.0,9.333333333333334,0.0,6.0,12.0,14.0,16.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,2500.0,1500.0,2250.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
613,2,10000.0,13000.0,30,0,3.3401411,6.5937800000000015,1.0,1,3000.0,1,29.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,16.0,16.0,16.0,16.0,16.0,16.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
614,2,10000.0,13000.0,30,1,3.2860259,6.652499099999999,1.0,0,3000.0,0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,29.0,29.0,29.0,29.0,29.0,29.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
615,4,10000.0,13000.0,30,1,3.5118753,6.6765940000000015,1.0,2,3000.0,0,43.0,13333.333333333336,10000.0,10000.0,10000.0,15000.0,20000.0,15833.333333333336,11500.0,11500.0,11500.0,18000.0,24500.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,22.0,8.0,12.0,16.0,29.0,42.0,-3.0,-13.0,-7.5,-2.0,2.0,6.0,2500.0,1500.0,1500.0,1500.0,3000.0,4500.0,2500.0,1500.0,1500.0,1500.0,3000.0,4500.0,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
616,3,10000.0,13000.0,30,1,4.5822726,7.740750500000001,1.0,5,3000.0,1,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.015,1.02,31.5,29.0,30.25,31.5,32.75,34.0,-1.5,-5.0,-3.25,-1.5,0.25,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,50.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
617,2,10000.0,11500.0,15,1,3.374589,7.1541191999999985,1.0,3,1500.0,0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,28.0,28.0,28.0,28.0,28.0,28.0,-14.0,-14.0,-14.0,-14.0,-14.0,-14.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2,10000.0,11500.0,15,1,3.3930792000000003,6.5436434000000006,1.0,6,1500.0,0,42.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,26.0,26.0,26.0,26.0,26.0,26.0,-12.0,-12.0,-12.0,-12.0,-12.0,-12.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
619,3,10000.0,13000.0,30,1,3.2827275,6.648139,1.0,1,3000.0,0,31.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,24.0,22.0,23.0,24.0,25.0,26.0,4.5,2.0,3.25,4.5,5.75,7.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
620,3,20000.0,24500.0,30,1,3.2896462,6.6294176999999985,1.02,5,4500.0,0,25.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.0,1.0,1.0,1.0,1.0,1.0,17.0,17.0,17.0,17.0,17.0,17.0,-2.0,-2.0,-2.0,-2.0,-2.0,-2.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
621,13,40000.0,44000.0,30,0,3.9102958,7.439592399999999,1.0,4,4000.0,0,33.0,27500.0,10000.0,20000.0,30000.0,40000.0,40000.0,31833.33333333333,13000.0,24325.0,34400.0,44000.0,44800.0,32.5,30.0,30.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,28.5,22.0,28.0,29.0,29.25,33.0,0.4166666666666667,-1.0,-1.0,0.0,0.25,6.0,4333.333333333333,3000.0,3950.0,4400.0,4575.0,6800.0,4333.333333333333,3000.0,3950.0,4400.0,4575.0,6800.0,67.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
622,14,40000.0,48000.0,60,0,3.3708865,6.5414733,1.0,1,8000.0,0,27.0,23076.92307692308,10000.0,10000.0,30000.0,30000.0,40000.0,26559.615384615387,11125.0,11500.0,32250.0,34400.0,48000.0,27.69230769230769,15.0,15.0,30.0,30.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,17.615384615384613,0.0,12.0,16.0,23.0,56.0,7.0,2.0,5.0,5.0,12.0,16.0,3482.6923076923076,1125.0,1500.0,2250.0,4400.0,8000.0,3482.6923076923076,1125.0,1500.0,2250.0,4400.0,8000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
623,8,40000.0,44000.0,30,0,3.5631297,6.4593643,1.02,6,4000.0,0,28.0,25000.0,10000.0,12500.0,30000.0,35000.0,40000.0,29835.714285714286,11500.0,15675.0,36800.0,40800.0,47600.0,40.714285714285715,15.0,30.0,30.0,60.0,60.0,2.492857142857143,1.0,1.0,1.0,1.0,11.45,29.0,15.0,22.0,26.0,30.5,57.0,1.2857142857142858,-2.0,-1.0,-1.0,4.0,6.0,4835.714285714285,1500.0,3175.0,4800.0,6800.0,7600.0,4835.714285714285,1500.0,3175.0,4800.0,6800.0,7600.0,43.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
624,8,40000.0,48000.0,60,0,4.513617,7.5189141,1.0,1,8000.0,0,24.0,21000.0,7000.0,15000.0,20000.0,25000.0,40000.0,25207.142857142862,8050.0,18300.0,23600.0,30300.0,47600.0,36.42857142857143,15.0,30.0,30.0,45.0,60.0,1.0,1.0,1.0,1.0,1.0,1.0,30.57142857142857,14.0,21.5,27.0,38.5,53.0,3.2857142857142856,0.0,2.0,2.0,3.0,11.0,4207.142857142857,1050.0,3300.0,3600.0,5300.0,7600.0,4207.142857142857,1050.0,3300.0,3600.0,5300.0,7600.0,100.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
625,3,20000.0,24500.0,30,0,3.3784965,6.5031006,1.01,0,4500.0,0,43.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,28.0,26.0,27.0,28.0,29.0,30.0,1.0,-1.0,0.0,1.0,2.0,3.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,50.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
626,3,10000.0,11500.0,15,0,3.322697,6.6277907,1.0,0,1500.0,0,41.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.01,1.0,1.005,1.01,1.015,1.02,12.5,9.0,10.75,12.5,14.25,16.0,1.5,-1.0,0.25,1.5,2.75,4.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
627,3,10000.0,13000.0,30,0,4.555834099999998,7.7962433,1.0,2,3000.0,0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,32.0,30.0,31.0,32.0,33.0,34.0,-3.0,-5.0,-4.0,-3.0,-2.0,-1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
628,8,30000.0,34500.0,30,0,7.463155,9.053175,1.0,5,4500.0,0,35.0,17142.85714285714,10000.0,10000.0,20000.0,20000.0,30000.0,19342.85714285714,11500.0,11500.0,21900.0,22250.0,34500.0,17.142857142857142,15.0,15.0,15.0,15.0,30.0,1.002857142857143,1.0,1.0,1.0,1.0,1.02,16.142857142857142,10.0,13.5,15.0,16.5,28.0,0.14285714285714285,-1.0,-1.0,0.0,0.5,3.0,2200.0,1500.0,1500.0,1900.0,2250.0,4500.0,2200.0,1500.0,1500.0,1900.0,2250.0,4500.0,57.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,4,20000.0,22250.0,15,0,3.3346417,6.4416745,1.0,2,2250.0,0,34.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12000.0,11500.0,11500.0,11500.0,12250.0,13000.0,20.0,15.0,15.0,15.0,22.5,30.0,1.0,1.0,1.0,1.0,1.0,1.0,18.0,10.0,12.0,14.0,22.0,30.0,0.6666666666666666,-1.0,-1.0,-1.0,1.5,4.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,2000.0,1500.0,1500.0,1500.0,2250.0,3000.0,33.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
630,5,10000.0,11500.0,15,1,3.3141841,6.5070014,1.0,1,1500.0,0,26.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11875.0,11500.0,11500.0,11500.0,11875.0,13000.0,18.75,15.0,15.0,15.0,18.75,30.0,1.0025,1.0,1.0,1.0,1.0025,1.01,28.0,11.0,20.75,28.5,35.75,44.0,-9.5,-17.0,-15.5,-11.5,-5.5,2.0,1875.0,1500.0,1500.0,1500.0,1875.0,3000.0,1875.0,1500.0,1500.0,1500.0,1875.0,3000.0,25.0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
631,9,20000.0,23000.0,30,0,3.9591321,6.832495,1.0,5,3000.0,0,26.0,17500.0,10000.0,10000.0,15000.0,22500.0,30000.0,21062.5,13000.0,13000.0,18400.0,26450.0,34500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,29.125,26.0,28.75,29.0,30.0,32.0,0.125,-1.0,-1.0,-0.5,1.25,2.0,3562.5,3000.0,3000.0,3400.0,3950.0,4500.0,3562.5,3000.0,3000.0,3400.0,3950.0,4500.0,50.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
632,2,10000.0,11500.0,15,0,6.2344421,7.5522744999999984,1.0,3,1500.0,0,27.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,11.0,11.0,11.0,11.0,11.0,11.0,3.0,3.0,3.0,3.0,3.0,3.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
633,8,20000.0,24500.0,30,0,3.3826333,6.581792,1.0,5,4500.0,0,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,12785.714285714286,11500.0,13000.0,13000.0,13000.0,13000.0,27.857142857142854,15.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,25.0,10.0,18.5,28.0,31.5,37.0,2.2857142857142856,-7.0,-3.0,2.0,4.5,18.0,2785.714285714286,1500.0,3000.0,3000.0,3000.0,3000.0,2785.714285714286,1500.0,3000.0,3000.0,3000.0,3000.0,57.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
634,2,10000.0,11500.0,15,0,7.4930864,8.972293400000002,1.02,0,1500.0,0,45.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,12.0,12.0,12.0,12.0,12.0,12.0,1.0,1.0,1.0,1.0,1.0,1.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
635,2,10000.0,13000.0,30,1,3.2737031,6.604503200000001,1.0,1,3000.0,0,47.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,11.0,11.0,11.0,11.0,11.0,11.0,5.0,5.0,5.0,5.0,5.0,5.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
636,8,30000.0,34500.0,30,0,3.2798974000000003,6.640486599999999,1.02,5,4500.0,0,42.0,17142.85714285714,10000.0,10000.0,20000.0,20000.0,30000.0,19392.85714285714,11500.0,11500.0,22250.0,22250.0,34500.0,17.142857142857142,15.0,15.0,15.0,15.0,30.0,1.0014285714285711,1.0,1.0,1.0,1.0,1.01,15.571428571428573,12.0,13.0,14.0,14.5,28.0,0.2857142857142857,-1.0,-1.0,0.0,1.5,2.0,2250.0,1500.0,1500.0,2250.0,2250.0,4500.0,2250.0,1500.0,1500.0,2250.0,2250.0,4500.0,57.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
637,2,10000.0,11500.0,15,0,6.5118088,9.652549,1.0,3,1500.0,0,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.02,1.02,1.02,1.02,1.02,1.02,14.0,14.0,14.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
638,8,30000.0,34500.0,30,0,3.3359009,7.127498200000002,1.02,1,4500.0,0,40.0,18571.428571428565,10000.0,10000.0,20000.0,25000.0,30000.0,22228.571428571428,13000.0,13000.0,23800.0,29150.0,34500.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,28.142857142857146,25.0,28.0,28.0,29.0,30.0,0.5714285714285714,-1.0,0.0,0.0,1.0,3.0,3657.142857142857,3000.0,3000.0,3800.0,4150.0,4500.0,3657.142857142857,3000.0,3000.0,3800.0,4150.0,4500.0,86.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,2,10000.0,13000.0,30,0,4.52556,8.4774533,1.0,1,3000.0,0,46.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,22.0,22.0,22.0,22.0,22.0,22.0,6.0,6.0,6.0,6.0,6.0,6.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
640,9,40000.0,44000.0,30,0,4.5720523,7.742766400000002,1.0,5,4000.0,0,23.0,22500.0,10000.0,17500.0,20000.0,30000.0,40000.0,26562.5,13000.0,20950.0,23800.0,35075.0,44000.0,33.75,30.0,30.0,30.0,30.0,60.0,1.00375,1.0,1.0,1.0,1.0025,1.02,29.875,22.0,24.5,26.5,29.5,56.0,3.75,-1.0,2.25,3.5,6.25,8.0,4062.5,3000.0,3450.0,3800.0,4125.0,6800.0,4062.5,3000.0,3450.0,3800.0,4125.0,6800.0,88.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
641,5,10000.0,13000.0,30,0,2.9958399,6.8909481,1.0,4,3000.0,0,34.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.0,1.01,1.02,1.02,32.5,22.0,27.25,31.5,36.75,45.0,-3.25,-16.0,-7.75,-1.5,3.0,6.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,50.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
642,3,10000.0,13000.0,30,0,3.5232499,6.630490299999999,1.0,0,3000.0,0,37.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.01,1.0,1.005,1.01,1.015,1.02,29.5,29.0,29.25,29.5,29.75,30.0,0.5,-1.0,-0.25,0.5,1.25,2.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,50.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
643,2,10000.0,13000.0,30,0,3.4555179,6.4345256,1.0,0,3000.0,0,38.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,27.0,27.0,27.0,27.0,27.0,27.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
644,3,10000.0,13000.0,30,0,3.37701,6.5017109,1.0,0,3000.0,0,26.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,11500.0,11500.0,11500.0,11500.0,11500.0,11500.0,15.0,15.0,15.0,15.0,15.0,15.0,1.01,1.0,1.005,1.01,1.015,1.02,9.5,9.0,9.25,9.5,9.75,10.0,4.0,4.0,4.0,4.0,4.0,4.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,1500.0,100.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
645,5,10000.0,13000.0,30,0,8.872980400000003,9.8835268,1.0,4,3000.0,0,36.0,9500.0,8000.0,9500.0,10000.0,10000.0,10000.0,12350.0,10400.0,12350.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.0,1.0,1.0,1.0,1.0,1.0,46.5,23.0,25.25,27.0,48.25,109.0,-15.75,-70.0,-17.5,1.0,2.75,5.0,2850.0,2400.0,2850.0,3000.0,3000.0,3000.0,2850.0,2400.0,2850.0,3000.0,3000.0,3000.0,75.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
646,8,20000.0,23000.0,30,0,3.34894,6.5333917,1.01,3,3000.0,0,25.0,15000.0,10000.0,10000.0,15000.0,20000.0,20000.0,18164.285714285714,11500.0,13000.0,18350.0,23400.0,24500.0,27.857142857142854,15.0,30.0,30.0,30.0,30.0,1.0014285714285711,1.0,1.0,1.0,1.0,1.01,26.42857142857143,14.0,26.5,28.0,29.5,31.0,0.14285714285714285,-1.0,-0.5,0.0,0.5,2.0,3164.285714285714,1500.0,3000.0,3000.0,3575.0,4500.0,3164.285714285714,1500.0,3000.0,3000.0,3575.0,4500.0,71.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
647,2,10000.0,13000.0,30,1,5.200005,7.2526633,1.0,1,3000.0,0,25.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,13000.0,13000.0,13000.0,13000.0,13000.0,13000.0,30.0,30.0,30.0,30.0,30.0,30.0,1.02,1.02,1.02,1.02,1.02,1.02,28.0,28.0,28.0,28.0,28.0,28.0,1.0,1.0,1.0,1.0,1.0,1.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,3000.0,100.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
